rank,hover,alpha,size,ctrl,num_props,distance
5,ST,5.92733867043609,0.22363388464683664,508.2858657034248,6,0.25645378541404584
5,ST,7.797104971139384,0.2743008911054787,109.12644472354943,7,inf
5,ST,7.518310258727897,0.32486491176481574,139.42252721026853,6,0.5475690713108887
5,ST,6.542942950731076,0.2512019920943001,558.1774437878564,7,0.4034775682919859
5,ST,5.575013187777976,0.2457367676012177,1164.1774019319125,5,inf
5,ST,5.700102720329258,0.4417784818125785,1036.578306890909,5,0.7098343209629451
5,ST,5.143900047647531,0.21996198017357413,130.7285445678413,5,inf
6,ST,7.14415073559553,0.3681848617504577,314.493225413032,7,0.5468944315472682
6,ST,6.275134184037531,0.2794395904854459,260.61839857424354,6,inf
6,ST,7.87653676759899,0.742044410414102,234.00223595541783,7,inf
6,ST,6.057036693798372,0.2822337742332838,630.0617035361316,8,0.6945767170564859
6,ST,6.157533917947125,0.41258669280568455,530.9544485327123,7,0.39153658376887746
6,ST,7.388046930126676,0.39855925416963495,122.05731385796184,7,inf
6,ST,4.156330143488109,0.3841351426650488,666.1860991760669,7,inf
6,ST,6.136499823465335,0.4585987764234528,923.4454725713586,6,inf
6,ST,8.172295011959072,0.5307810035936171,216.63826478195008,7,inf
6,ST,7.8625137289848075,0.4384195480765565,413.00501342170054,7,0.39106559882551273
6,ST,6.641224740715461,0.29459244731418033,394.74604939762503,8,0.5251149901568231
7,ST,8.169113659138702,0.6330472496739561,121.8068550917396,7,inf
7,ST,8.099101481229589,1.3668650812568477,171.47182975069538,7,inf
7,ST,5.230382775459687,0.32889071261973224,572.2152570896649,8,inf
7,ST,5.19919395503032,0.29985986807499077,363.2771508058421,6,inf
7,ST,7.181291912521241,0.4682565927052552,114.32582755111922,7,inf
7,ST,7.3339283880356,1.173019906488225,261.33071789976026,8,0.9387974335449469
7,ST,7.070073188552752,0.6042534567807526,391.42546224581,6,0.6480547276520355
7,ST,5.567477946805803,0.418192393133101,550.1779465913737,6,0.5784172654989138
7,ST,6.419763440079807,0.4835690858243171,383.41243023245636,7,0.5139028868259312
7,ST,5.911018653379137,0.4520790957900848,332.1547546213054,7,0.49001205849367235
7,ST,5.609301201365206,0.32390064087102266,194.29105156756316,6,0.27799914672317116
